player_id,n_events,centroid_x,centroid_y,lateral_spread,sub_role
278383,390,60.7,77.56666666666666,20.885645718687908,WIDE_MID
373713,205,51.390243902439025,49.66341463414634,23.88183488140569,CM
4683,646,60.76160990712074,22.006191950464395,20.611879438891737,WIDE_MID
90268,2471,43.57102387697289,48.01011736139215,22.58313249542805,CDM
302799,2323,46.10503659061558,41.73913043478261,22.86668769485739,CM
149846,308,58.00974025974026,44.61363636363637,28.95942476119406,CM
20472,1974,49.50911854103344,33.81813576494427,33.15276434094648,WIDE_MID
21171,3068,57.84680573663624,27.90808344198175,17.11696732593473,WIDE_MID
278813,871,51.804822043628015,61.51549942594719,26.720940618504482,CM
99902,1841,59.02987506789788,37.7925040738729,25.497556751624124,CM
21507,2175,49.94390804597701,46.84827586206897,26.468741271644966,CM
241676,2100,48.94095238095238,50.663809523809526,24.041696444894576,CM
3344,1166,57.93567753001715,49.32504288164665,25.76622883313392,CM
20655,943,53.00424178154825,63.74125132555673,24.208596000199748,CM
20749,2542,49.21243115656963,41.49370574350905,23.9031513641302,CM
333571,3187,49.65045497332915,49.98933165986821,23.15481641718159,CM
45579,436,45.47018348623853,56.88532110091743,24.692698257844956,CM
20879,2218,57.999549143372406,52.665915238954014,27.485654134784365,CM
22380,2131,56.594087282965745,70.51384326607227,21.399314867972187,WIDE_MID
22695,1831,49.04369197160022,44.46095030038231,24.87875471233088,CM
174,757,55.99207397622193,37.30911492734478,25.804250580575566,CM
70834,733,58.787175989085945,63.384720327421554,27.603939413255716,CM
105334,1768,63.54242081447964,50.48190045248869,32.9062001510957,CAM
3318,1311,52.46300533943555,59.54462242562929,22.81002089259646,CM
21678,672,47.26190476190476,53.19047619047619,23.863547113661244,CM
14903,2490,47.47991967871486,50.830923694779116,25.88725919017053,CM
15524,2059,62.81447304516756,29.536668285575523,25.25437141911776,WIDE_MID
20653,2155,51.06171693735499,32.929466357308584,24.832486873271343,WIDE_MID
21291,2293,61.716092455298735,57.18796336676843,29.056723634807522,CAM
22381,1468,54.98910081743869,43.69618528610354,27.96504901392928,CM
265172,2041,53.381185693287605,56.581087702106814,27.00024355359742,CM
300669,859,50.36554132712456,52.13853317811409,25.396311300713652,CM
361807,726,49.31129476584022,51.83471074380165,20.13821775113373,CM
21315,3830,51.864751958224545,45.17597911227154,22.949678620406083,CM
21350,2013,51.57228017883756,65.00993541977148,21.130262014678102,WIDE_MID
295273,1181,51.28535139712108,39.756138865368335,25.708861625827666,CM
69400,2547,48.61248527679623,51.234000785237534,21.94815120980972,CM
328333,1665,57.01081081081081,61.46966966966967,26.05530727991732,CM
20938,1032,44.87015503875969,52.71414728682171,23.869120046698367,CDM
134508,1431,50.339622641509436,52.542976939203356,23.85162624996457,CM
299557,408,51.21813725490196,40.78431372549019,30.36870154343949,CM
22383,1476,55.52642276422764,26.556910569105693,19.88741565322655,WIDE_MID
21290,497,52.03822937625755,65.841046277666,28.241557497256387,WIDE_MID
